,Unnamed: 0,level_0,level_1,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Ticker,Industry,roce_rank,ticker,coef,r_squared,std,coef_rank,std_rank,average_score,final_score
465,7449,J,Return on Capital Employed,0.0868,0.073,0.0534,0.0755,0.0653,0.0518,0.0535,0.0722,0.0793,0.092,,J,Industrials,438.5,J,0.0,0.018731677482962672,0.013405879307229347,387.5,101.0,119.94166666666666,300.0
466,7465,JAZZ,Return on Capital Employed,0.0658,0.1573,0.1308,0.1072,0.1244,0.101,0.0632,0.0144,-0.0085,0.0655,,JAZZ,Health Care,554.0,JAZZ,-0.0115193939399413,0.44695627495868495,0.04949075570245417,689.0,467.0,205.0666666666667,701.0
467,7481,JBHT,Return on Capital Employed,0.2405,0.2306,0.2215,0.176,0.1821,0.1655,0.1479,0.2064,0.2157,0.1424,,JBHT,Industrials,259.0,JBHT,-0.007052121212454805,0.3751984502007545,0.03306863166204492,635.0,314.0,158.01666666666668,506.0
468,7497,JBL,Return on Capital Employed,0.1075,0.1388,0.1098,0.0975,0.1124,0.1508,0.0809,0.1795,0.2296,0.2176,,JBL,Information Technology,131.5,JBL,0.011900606061163069,0.4930416830803972,0.048680410844609764,101.0,459.0,54.61666666666667,50.0
469,7513,JCI,Return on Capital Employed,0.0934,0.128,-0.0081,0.0702,0.0831,0.0423,0.0298,0.0827,0.056,0.058,,JCI,Industrials,592.0,JCI,0.0,0.06744127447671544,0.035567012806813,387.5,345.0,147.49166666666667,465.0
470,7529,JEF,Return on Capital Employed,0.0543,0.0539,0.0484,0.0848,-0.0209,0.0858,0.06,0.0815,0.0346,0.0684,,JEF,Financials,537.5,JEF,0.0,0.012150122443000066,0.02994270528860076,387.5,269.0,138.24166666666667,412.0
471,7545,JHG,Return on Capital Employed,0.215,0.1585,0.1216,0.0726,0.1135,0.0847,0.034,0.1409,0.0689,0.0861,,JHG,Financials,460.0,JHG,-0.011123636364159398,0.41577080323749893,0.04955035418642333,682.0,468.0,194.43333333333337,658.0
472,7561,JLL,Return on Capital Employed,0.1691,0.1621,0.1011,0.1203,0.1425,0.0918,0.0687,0.1404,0.0961,0.0402,,JLL,Real Estate,677.0,JLL,-0.009885454545926065,0.524507014610738,0.03920558761197184,669.0,379.0,209.30000000000004,710.0
473,7577,JNJ,Return on Capital Employed,0.2004,0.1869,0.1786,0.1468,0.1561,0.1449,0.1261,0.164,0.1612,0.3105,,JNJ,Health Care,54.0,JNJ,0.0,0.056122706716046356,0.04884267089338993,387.5,460.0,99.44166666666668,188.0
474,7593,JNPR,Return on Capital Employed,-0.0028,0.1372,0.118,0.1128,0.0846,0.069,0.0474,0.0515,0.0814,0.0566,,JNPR,Information Technology,596.0,JNPR,0.0,0.03233301979563208,0.038753014076327016,387.5,377.0,149.49166666666667,472.0
475,7609,JPM,Return on Capital Employed,0.0168,0.0163,0.0179,0.0201,0.0253,0.0294,0.0147,0.019,0.0218,0.0373,,JPM,Financials,688.5,JPM,0.001311515151577636,0.32118205302097536,0.006646984278603343,219.0,28.0,110.39999999999999,242.0
476,7625,K,Return on Capital Employed,0.0954,0.105,0.1253,0.1632,0.1361,0.1224,0.1454,0.1699,0.1171,0.1432,,K,Consumer Staples,258.0,K,0.0040654545456425975,0.26433753514581226,0.022712067277110642,182.0,192.0,68.76666666666667,106.0
477,7641,KBR,Return on Capital Employed,-0.3867,0.1445,0.0089,0.1007,0.1191,0.0932,0.0136,0.0525,0.0985,-0.0138,,KBR,Industrials,838.0,KBR,0.0,0.12623055827570162,0.1452682914472391,387.5,814.0,195.54166666666666,662.0
478,7657,KMPR,Return on Capital Employed,0.0335,0.0282,0.0125,0.0583,0.022,0.0574,0.0381,-0.0018,-0.01,-0.0535,,KMPR,Financials,866.0,KMPR,-0.006952121212450992,0.38874501636597414,0.0320266779419908,632.0,297.0,217.3166666666667,740.0
479,7673,KVUE,Return on Capital Employed,,,,,,inf,-0.0469,0.1244,0.1118,0.1139,,KVUE,Consumer Staples,353.0,KVUE,,,,,,,
480,7689,KD,Return on Capital Employed,,,,,,,-0.0603,-0.2334,-0.21,-0.1146,-0.0077,KD,Information Technology,895.0,KD,,,0.07030484958379472,,622.0,,
481,7705,KEX,Return on Capital Employed,0.1334,0.0999,0.0619,0.0202,0.0305,0.0441,-0.0756,-0.0511,0.0426,0.0686,,KEX,Industrials,535.5,KEX,-0.0110490909096163,0.282024112764347,0.05975997406291272,681.0,554.0,206.10000000000002,705.0
482,7721,KEY,Return on Capital Employed,0.0159,0.0158,0.0101,0.0186,0.0229,0.0233,0.0131,0.0192,0.0175,0.0395,,KEY,Financials,680.5,KEY,0.0015375757576481116,0.33238776604279363,0.007660215401671156,214.0,36.0,109.08333333333333,235.0
483,7737,KEYS,Return on Capital Employed,0.2096,0.1543,0.1309,0.0506,-0.0752,0.1415,0.1367,0.1683,0.2039,0.2163,,KEYS,Information Technology,133.0,KEYS,0.0,0.049689929291975465,0.08351983536861168,387.5,672.0,117.94166666666668,288.0
484,7753,KHC,Return on Capital Employed,0.104,0.02,0.0554,0.0615,-0.1041,0.043,0.0264,0.0444,0.0476,0.0554,,KHC,Consumer Staples,603.0,KHC,0.0,0.007647535359928459,0.05123784148459028,387.5,483.0,155.49166666666667,494.0
485,7769,KIM,Return on Capital Employed,0.0639,0.1045,0.058,0.053,0.0628,0.045,0.1024,0.057,0.0152,0.0535,,KIM,Real Estate,619.0,KIM,-0.003595757575926902,0.17446708838840363,0.024726384693278557,583.0,212.0,179.38333333333333,597.0
486,7785,KKR,Return on Capital Employed,0.0135,0.0164,0.0307,0.0477,0.0373,0.1066,0.0878,0.0634,0.0023,0.0285,,KKR,Financials,739.0,KKR,0.0,0.04541863764251508,0.03180694263836121,387.5,294.0,159.64166666666668,512.0
487,7801,KLAC,Return on Capital Employed,0.1663,0.1385,0.2425,0.3011,0.3493,0.192,0.1951,0.3084,0.3752,0.3956,0.325,KLAC,Information Technology,29.0,KLAC,0.02166545454647796,0.5099448355770843,0.08714313512836223,55.0,690.0,47.48333333333333,19.0
488,7817,KMB,Return on Capital Employed,0.2867,0.2032,0.3891,0.3629,0.2686,0.358,0.296,0.2299,0.2549,0.241,,KMB,Consumer Staples,110.0,KMB,0.0,0.07916785200055865,0.05918945936566747,387.5,549.0,109.49166666666667,238.0
489,7833,KMI,Return on Capital Employed,0.0452,0.0379,0.0461,0.0542,0.0577,0.0711,0.0336,0.0565,0.0287,0.0769,,KMI,Energy,503.0,KMI,0.0,0.06976848619345943,0.014795502695075959,387.5,120.0,127.34166666666668,336.0
490,7849,KNSL,Return on Capital Employed,0.0456,0.0628,0.0657,0.0585,0.0532,0.0721,0.0681,0.0977,0.0745,0.196,,KNSL,Financials,158.0,KNSL,0.009958787879255781,0.4851730132921681,0.0410662586559818,123.0,396.0,58.150000000000006,69.0
491,7865,KNX,Return on Capital Employed,0.1775,0.1786,0.1524,0.0285,0.0796,0.0607,0.0756,0.1039,0.1065,0.0361,,KNX,Industrials,698.5,KNX,-0.011499393939936785,0.4080006925613232,0.05170963546574275,688.0,487.0,220.33333333333334,748.0
492,7881,KR,Return on Capital Employed,0.1628,0.1705,0.1461,0.0914,0.1942,0.088,0.1176,0.0797,0.1044,0.095,,KR,Consumer Staples,423.5,KR,-0.008681818182232065,0.4241105877477772,0.03829112299215055,655.0,371.0,180.98333333333335,602.0
493,7897,KRC,Return on Capital Employed,0.0244,0.0541,0.0591,0.0391,0.046,0.0321,0.0299,0.0826,0.0342,0.0416,,KRC,Real Estate,675.0,KRC,0.0,0.009489926361980094,0.016350562681449222,387.5,136.0,145.34166666666667,450.5
494,7913,KSS,Return on Capital Employed,0.146,0.1271,0.1116,0.1325,0.1333,0.094,-0.0213,0.1257,0.0219,0.0629,,KSS,Consumer Discretionary,563.0,KSS,-0.011603030303585319,0.4024750878219915,0.05253260035444657,691.0,493.0,207.63333333333335,708.0
495,7929,LAMR,Return on Capital Employed,0.0804,0.1216,0.1203,0.1171,0.109,0.0984,0.0736,0.0936,0.1015,0.1163,,LAMR,Real Estate,346.0,LAMR,0.0,0.010127760632180016,0.015948404308895606,387.5,130.0,112.14166666666667,257.0
496,7945,LH,Return on Capital Employed,0.1478,0.0799,0.1066,0.0939,0.1057,0.0874,0.1427,0.1895,0.1031,0.0597,,LH,Health Care,582.5,LH,0.0,0.0017906229376180027,0.03616011753299483,387.5,353.0,146.94166666666666,459.0
497,7961,LHX,Return on Capital Employed,0.0528,0.0778,0.1195,0.1344,0.1626,0.0521,0.0491,0.0846,0.056,0.0532,,LHX,Industrials,620.0,LHX,0.0,0.09642116302534987,0.038676128296405266,387.5,375.0,151.79166666666666,478.0
498,7977,LRCX,Return on Capital Employed,0.1224,0.121,0.1111,0.2103,0.3483,0.2662,0.2415,0.3704,0.4258,0.3628,0.3155,LRCX,Information Technology,37.0,LRCX,0.03397090909251638,0.7850269310622094,0.11012650725415749,31.0,750.0,46.88333333333333,15.0
499,7993,LW,Return on Capital Employed,0.2382,0.2489,0.2492,0.2892,0.2895,0.2883,0.1612,0.1466,0.126,0.2602,0.19,LW,Consumer Staples,87.0,LW,-0.009457575758021848,0.21294649645146557,0.05886695252856223,665.0,542.0,157.7166666666667,505.0
500,8009,FWONA,Return on Capital Employed,0.0175,-0.1238,0.1751,-0.0075,-0.0008,-0.0186,-0.0533,-0.0033,0.0389,0.0449,,FWONA,Communication Services,657.5,FWONA,0.0,0.006593439088736663,0.07252521561498457,387.5,632.5,168.41666666666666,544.5
501,8025,FWONK,Return on Capital Employed,0.0175,-0.1238,0.1751,-0.0075,-0.0008,-0.0186,-0.0533,-0.0033,0.0389,0.0449,,FWONK,Communication Services,657.5,FWONK,0.0,0.006593439088736663,0.07252521561498457,387.5,632.5,168.41666666666666,544.5
502,8041,LAZ,Return on Capital Employed,0.1895,0.007,0.1375,0.2218,0.191,0.1045,0.1221,0.1385,0.1143,-0.0069,,LAZ,Financials,831.0,LAZ,0.0,0.11830691252871672,0.07070749677368023,387.5,624.0,185.34166666666667,621.0
503,8057,LBRDA,Return on Capital Employed,-0.0693,-0.0176,0.1624,0.2072,0.0095,0.0147,0.0188,0.0651,0.1238,0.0707,,LBRDA,Communication Services,529.0,LBRDA,0.0,0.06710722941465364,0.08085973101612445,387.5,665.5,157.21666666666667,498.5
504,8073,LBRDK,Return on Capital Employed,-0.0693,-0.0176,0.1624,0.2072,0.0095,0.0147,0.0188,0.0651,0.1238,0.0707,,LBRDK,Communication Services,529.0,LBRDK,0.0,0.06710722941465364,0.08085973101612445,387.5,665.5,157.21666666666667,498.5
505,8089,LDOS,Return on Capital Employed,-0.0863,0.1712,0.0579,0.08,0.1113,0.1416,0.0999,0.1141,0.118,0.0624,,LDOS,Industrials,567.0,LDOS,0.0,0.1229332295839165,0.06637542391578377,387.5,597.0,157.59166666666667,502.0
506,8105,LEA,Return on Capital Employed,0.1659,0.2008,0.2497,0.2251,0.2177,0.1237,0.0433,0.0702,0.0653,0.0946,,LEA,Consumer Discretionary,426.0,LEA,-0.01895212121302237,0.5754600179701863,0.0717591394875942,751.0,631.0,211.83333333333334,719.0
507,8121,LECO,Return on Capital Employed,0.2675,0.1356,0.1906,0.2079,0.2132,0.2168,0.162,0.1891,0.2674,0.2814,,LECO,Industrials,69.0,LECO,0.0,0.12247874417373839,0.04507012868852274,387.5,423.0,99.09166666666668,187.0
508,8137,LEG,Return on Capital Employed,0.0951,0.2134,0.2374,0.1813,0.1702,0.132,0.1083,0.15,0.115,-0.0251,,LEG,Consumer Discretionary,847.0,LEG,-0.014938181818889805,0.379507261313043,0.06964896553431357,715.0,618.0,246.68333333333337,788.0
509,8153,LEN,Return on Capital Employed,0.0829,0.094,0.0915,0.0695,0.0839,0.088,0.1101,0.1954,0.2076,0.157,,LEN,Consumer Discretionary,223.0,LEN,0.012772727273330823,0.5974552144183517,0.04746330055948491,95.0,445.0,61.96666666666667,83.0
510,8169,LII,Return on Capital Employed,0.3549,0.3569,0.492,0.3987,0.6243,0.538,0.3551,0.4351,0.6734,0.4253,,LII,Industrials,21.0,LII,0.0,0.14198228987310368,0.10845049608000877,387.5,746.0,110.44166666666668,243.0
511,8185,LIN,Return on Capital Employed,0.1501,0.1412,0.133,0.1421,0.0671,0.0415,0.0465,0.076,0.0893,0.1294,,LIN,Materials,301.5,LIN,-0.006951515151842039,0.2497243825498685,0.039955445185856704,631.0,387.0,165.18333333333334,534.0
512,8201,LLY,Return on Capital Employed,0.1213,0.1079,0.1279,0.0796,0.126,0.206,0.2222,0.1924,0.2206,0.187,,LLY,Health Care,170.0,LLY,0.01339696969760407,0.609583697524303,0.0492852401840551,88.0,462.0,56.23333333333333,58.0
513,8217,LLYVA,Return on Capital Employed,,,,,,,,-0.0136,0.0007,-0.1571,,LLYVA,Communication Services,903.5,LLYVA,,,0.07125664101604065,,625.5,,
514,8233,LLYVK,Return on Capital Employed,,,,,,,,-0.0136,0.0007,-0.1571,,LLYVK,Communication Services,903.5,LLYVK,,,0.07125664101604065,,625.5,,
515,8249,LNC,Return on Capital Employed,0.1078,0.0887,0.0902,0.0623,0.1081,0.0037,0.0019,0.0049,0.006,-0.0022,,LNC,Financials,825.0,LNC,-0.013824242424900225,0.7489397823603543,0.04588226672691749,706.0,431.0,233.48333333333332,776.0
516,8265,LSCC,Return on Capital Employed,0.1057,-0.1605,-0.038,-0.0922,-0.0061,0.1109,0.0869,0.1618,0.2774,0.2917,,LSCC,Information Technology,63.0,LSCC,0.038743030304862605,0.617385260450534,0.1416258182677156,26.0,806.0,51.36666666666667,33.0
517,8281,LSXMA,Return on Capital Employed,0.0175,0.0223,0.045,0.0406,0.0512,0.0512,-0.0051,0.0517,0.0869,0.0616,,LSXMA,Communication Services,572.5,LSXMA,0.004518181818393837,0.28640053314782565,0.02424955463508557,176.5,206.5,99.93333333333334,192.5
518,8297,LSXMK,Return on Capital Employed,0.0175,0.0223,0.045,0.0406,0.0512,0.0512,-0.0051,0.0517,0.0869,0.0616,,LSXMK,Communication Services,572.5,LSXMK,0.004518181818393837,0.28640053314782565,0.02424955463508557,176.5,206.5,99.93333333333334,192.5
519,8313,LVS,Return on Capital Employed,0.171,0.1341,0.1241,0.165,0.1668,0.1845,-0.049,-0.0302,-0.0116,0.1373,,LVS,Consumer Discretionary,276.5,LVS,-0.016478787879571806,0.2963167865607663,0.08695090568821005,731.0,689.0,196.11666666666667,663.0
520,8329,CART,Return on Capital Employed,,,,,,,-0.042,-0.0304,0.0247,-0.516,,CART,Consumer Staples,934.0,CART,,,0.2180107953175714,,870.0,,
521,8345,L,Return on Capital Employed,0.0522,0.0272,0.0489,0.065,0.0448,0.0216,-0.0118,0.0303,0.0211,0.0286,,L,Financials,738.0,L,-0.0036466666668386726,0.266082954233928,0.02030553865328374,585.0,174.0,189.75,639.0
522,8361,LCID,Return on Capital Employed,,,,,,-0.5232,-0.591,-0.3444,-0.1835,-0.3801,,LCID,Consumer Discretionary,930.0,LCID,,,0.14277275090156383,,808.0,,
523,8377,LFUS,Return on Capital Employed,0.1576,0.1298,0.1012,0.1435,0.0981,0.0806,0.0738,0.1323,0.1409,0.1005,,LFUS,Information Technology,396.0,LFUS,0.0,0.10572400870096432,0.02715945691651436,387.5,232.0,122.24166666666667,305.0
524,8393,LITE,Return on Capital Employed,0.0282,-0.0609,0.0177,-0.0518,0.1079,0.0012,0.0782,0.1835,0.0915,-0.0167,-0.1015,LITE,Information Technology,842.0,LITE,0.010757575758084495,0.17934642673221968,0.07296171324742862,115.0,635.0,137.03333333333333,403.0
525,8409,LKQ,Return on Capital Employed,0.1348,0.1431,0.109,0.1083,0.0843,0.0844,0.0956,0.1431,0.165,0.1238,,LKQ,Consumer Discretionary,321.0,LKQ,0.0,0.015750597046166437,0.025910237359005422,387.5,224.0,114.34166666666668,270.5
526,8425,LMT,Return on Capital Employed,0.2156,0.1559,0.2013,0.1769,0.2135,0.2352,0.2385,0.2202,0.1974,0.2538,,LMT,Industrials,93.0,LMT,0.00566848484875525,0.34145867226758364,0.02786280854472499,164.0,242.0,51.46666666666666,35.0
527,8441,LOW,Return on Capital Employed,0.2132,0.2393,0.2605,0.2639,0.2008,0.26,0.3066,0.4847,0.4214,0.4195,,LOW,Consumer Discretionary,22.0,LOW,0.026907272728540405,0.6771346683896483,0.09392022625611589,43.0,710.0,45.583333333333336,7.0
528,8457,LPLA,Return on Capital Employed,0.0869,0.0769,0.0826,0.0892,0.1342,0.1681,0.1272,0.0961,0.1393,0.2299,,LPLA,Financials,120.0,LPLA,0.011752727273282472,0.5479368260753502,0.04560373230339815,103.0,430.0,52.38333333333333,39.0
529,8473,LPX,Return on Capital Employed,-0.0334,-0.0293,0.1119,0.2421,0.2365,-0.0038,0.3572,0.9859,0.6807,0.1225,,LPX,Materials,325.0,LPX,0.0657460606091679,0.3587791197563177,0.3152703508102213,10.0,889.0,78.78333333333333,130.0
530,8489,LULU,Return on Capital Employed,0.3372,0.3385,0.2985,0.2697,0.4515,0.3372,0.2481,0.3771,0.3238,0.3984,,LULU,Consumer Discretionary,28.0,LULU,0.0,0.04075003264343946,0.057069729279189685,387.5,525.0,100.09166666666668,194.0
531,8505,LYB,Return on Capital Employed,0.3201,0.3522,0.2924,0.2774,0.2488,0.1738,0.0636,0.2471,0.1706,0.1036,,LYB,Materials,386.0,LYB,-0.025227878789069392,0.6568609142644317,0.08940689235176447,774.0,697.0,215.35,733.0
532,8521,LYFT,Return on Capital Employed,,,-0.7237,-0.2965,-0.4888,-0.8024,-0.6776,-0.4097,-1.0948,-0.1906,,LYFT,Industrials,910.0,LYFT,,,0.2769786293087429,,884.0,,
533,8537,LYV,Return on Capital Employed,0.0036,0.0146,0.0203,-0.0021,0.034,0.0499,-0.2399,-0.0436,0.0961,0.1178,,LYV,Communication Services,340.0,LYV,0.0,0.011824583710574932,0.09305729471674963,387.5,706.0,140.34166666666667,422.5
534,8553,M,Return on Capital Employed,0.1748,0.1375,0.0931,0.1278,0.1193,0.0592,-0.3652,0.1742,0.1399,0.0199,,M,Consumer Discretionary,770.0,M,0.0,0.08321838236232226,0.15151750558928828,387.5,820.0,189.04166666666666,634.0
535,8569,MAN,Return on Capital Employed,0.1884,0.1713,0.1888,0.1904,0.1846,0.1526,0.041,0.1499,0.1435,0.0709,,MAN,Industrials,527.0,MAN,-0.011677575758120066,0.46078492948292815,0.04941178401960407,692.0,464.0,202.76666666666668,691.0
536,8585,MANH,Return on Capital Employed,0.6552,0.7728,1.0925,0.969,0.8415,0.6087,0.4239,0.4613,0.6234,0.695,,MANH,Information Technology,3.0,MANH,-0.034616363637998776,0.24768654808147883,0.19978239186675087,791.0,862.0,188.41666666666666,632.0
537,8601,MRO,Return on Capital Employed,0.1174,-0.0859,-0.0297,-0.248,0.0876,0.0363,-0.0708,0.0821,0.2272,0.144,,MRO,Energy,254.0,MRO,0.0210327272737208,0.21483697216692632,0.1303370998603237,59.0,787.0,75.56666666666666,124.0
538,8617,MSGS,Return on Capital Employed,-0.0716,-0.0234,-0.0256,-0.0247,0.0135,0.0062,-0.0992,-0.0836,0.1018,0.1447,0.1449,MSGS,Communication Services,250.5,MSGS,0.013953333333992549,0.29253243941185125,0.0740999520917524,84.0,641.0,72.5,114.0
539,8633,MTB,Return on Capital Employed,0.0197,0.0166,0.0205,0.0229,0.0266,0.0281,0.0149,0.0168,0.0154,0.0332,,MTB,Financials,710.0,MTB,0.0,0.04639700512120781,0.005826843056063892,387.5,18.0,142.94166666666666,434.0
540,8649,MA,Return on Capital Employed,0.563,0.5029,0.5006,0.5325,0.557,0.5744,0.3745,0.4382,0.497,0.5429,,MA,Financials,9.0,MA,0.0,0.08610539595181954,0.058777869985224884,387.5,541.0,98.99166666666667,186.0
541,8665,MAR,Return on Capital Employed,0.3162,0.4991,0.0747,0.1823,0.1478,0.1085,-0.0011,0.0836,0.2012,0.2201,,MAR,Consumer Discretionary,129.0,MAR,-0.02118303030404038,0.20378393471443101,0.13478143937501189,757.0,793.0,191.33333333333334,646.0
542,8681,MAS,Return on Capital Employed,0.1509,0.275,0.2763,0.2891,0.3095,0.3084,0.3318,0.247,0.376,0.3522,,MAS,Industrials,39.0,MAS,0.015146666667372098,0.5359411668387701,0.059427229449133846,81.0,550.0,46.25,11.0
543,8697,MASI,Return on Capital Employed,0.1878,0.1727,-0.1987,0.2601,0.2074,0.1916,0.1786,0.1696,0.0849,0.0559,,MASI,Health Care,600.5,MASI,0.0,0.0009733741814694774,0.12303019507421746,387.5,782.0,170.1916666666667,551.0
544,8713,MAT,Return on Capital Employed,0.1183,0.1119,0.1013,-0.0866,-0.0595,0.0105,0.0937,0.1536,0.1328,0.1193,,MAT,Consumer Discretionary,334.0,MAT,0.0,0.05014501976260899,0.07989056327251673,387.5,662.0,137.54166666666669,406.0
545,8729,MCD,Return on Capital Employed,0.2519,0.2056,0.2813,0.3071,0.2948,0.2082,0.1584,0.208,0.1937,0.2411,,MCD,Consumer Discretionary,108.5,MCD,-0.006543636363950704,0.16721641717527091,0.04596282084467836,622.0,432.0,146.48333333333335,457.0
546,8745,MCK,Return on Capital Employed,0.1037,0.1308,0.1637,0.2757,0.0125,0.0297,0.0627,-0.2303,0.13,0.3281,0.2574,MCK,Health Care,44.0,MCK,0.0,0.004774226707510376,0.14556905028198816,387.5,815.0,116.19166666666668,280.0
547,8761,MDU,Return on Capital Employed,0.0726,-0.0799,0.0437,0.0777,0.0674,0.073,0.0806,0.0718,0.0711,0.0871,,MDU,Utilities,458.0,MDU,0.008135151515532334,0.2500767047515218,0.04672571989814603,141.0,438.0,93.55000000000001,169.0
548,8777,MEDP,Return on Capital Employed,-0.0103,0.0229,0.051,0.085,0.1432,0.1576,0.1771,0.1825,0.5202,0.4581,,MEDP,Health Care,17.0,MEDP,0.05239333333580314,0.8045295242532973,0.16777684017765981,18.0,837.0,46.85,12.0
549,8793,MKC,Return on Capital Employed,0.1924,0.1794,0.212,0.0858,0.1152,0.1249,0.117,0.112,0.1031,0.1089,,MKC,Consumer Staples,369.0,MKC,-0.010195757576239512,0.5147267528122621,0.04081859992699406,670.0,394.0,179.43333333333337,598.0
550,8809,MKL,Return on Capital Employed,0.0241,0.0376,0.0235,0.0077,0.004,0.077,0.0328,0.0803,0.0009,0.0979,,MKL,Financials,409.0,MKL,0.005088484848725796,0.19823003983946863,0.03282696452613309,167.0,308.0,86.91666666666667,151.0
551,8825,MKTX,Return on Capital Employed,0.3297,0.3521,0.3811,0.366,0.3371,0.2965,0.3581,0.2963,0.2913,0.2336,,MKTX,Financials,116.0,MKTX,-0.010780606061121193,0.5342966057133478,0.04236224262241082,676.0,406.0,155.83333333333334,495.0
552,8841,MLM,Return on Capital Employed,0.0448,0.0767,0.102,0.0856,0.0813,0.0944,0.0999,0.0732,0.0938,0.1141,,MLM,Materials,352.0,MLM,0.003972121212308322,0.3900846543929475,0.018267117999290417,183.0,153.0,76.39999999999999,125.0
553,8857,MMC,Return on Capital Employed,0.1568,0.1677,0.1873,0.177,0.151,0.119,0.1236,0.1666,0.1718,0.1968,,MMC,Financials,155.0,MMC,0.0,0.0046006334224864,0.02386806234280445,387.5,203.0,96.69166666666666,177.0
554,8873,MPW,Return on Capital Employed,0.0413,0.0481,0.061,0.0534,0.1439,0.0431,0.0283,0.0367,0.0504,-0.0421,,MPW,Real Estate,859.0,MPW,-0.006255151515444941,0.17855649598827517,0.042518406602317545,614.0,407.0,218.8166666666667,744.0
555,8889,MRVI,Return on Capital Employed,,,,,0.02,0.044,0.0969,0.3075,0.2633,0.4878,,MRVI,Health Care,12.0,MRVI,,,0.16617972950994955,,835.0,,
556,8905,MRVL,Return on Capital Employed,0.0657,0.0824,-0.1893,0.0228,0.1259,0.0059,0.0848,-0.0261,-0.0166,0.0127,-0.0282,MRVL,Information Technology,792.0,MRVL,0.0,0.0036518875397849593,0.08296154289789938,387.5,669.0,183.6916666666667,614.0
557,8921,MTCH,Return on Capital Employed,0.1407,0.0501,0.0007,0.0235,0.1235,0.0731,0.2991,0.0997,0.1442,0.2356,,MTCH,Communication Services,113.0,MTCH,0.016873939394738212,0.30310185940420786,0.08803374125867877,76.0,693.0,59.88333333333333,78.0
558,8937,MTZ,Return on Capital Employed,0.0939,-0.0087,0.1168,0.139,0.142,0.1552,0.1272,0.0902,0.0228,0.0215,,MTZ,Industrials,763.5,MTZ,0.0,0.03423904825455992,0.055157183575668546,387.5,508.0,172.79166666666666,567.0
559,8953,VAC,Return on Capital Employed,0.0897,0.125,0.1325,0.1138,0.0205,0.0433,-0.0236,0.0344,0.0826,0.065,,VAC,Consumer Discretionary,557.0,VAC,-0.008478787879190893,0.26260663914541904,0.04752344263624006,652.0,446.0,197.53333333333333,669.0
560,8969,MAA,Return on Capital Employed,0.0408,0.069,0.0308,0.0455,0.0366,0.0499,0.0399,0.0658,0.074,0.0647,,MAA,Real Estate,558.5,MAA,0.0025551515152703597,0.253001934950698,0.014590887567245523,196.0,115.0,97.53333333333335,181.5
561,8985,MCHP,Return on Capital Employed,0.1289,0.093,0.0743,0.033,0.1501,0.0443,0.041,0.0483,0.1168,0.2345,0.1915,MCHP,Information Technology,114.0,MCHP,0.0,0.0688869818366048,0.060037001923813615,387.5,557.0,110.29166666666667,241.0
562,9001,MCW,Return on Capital Employed,,,,,,0.0619,0.0773,-0.0033,0.0741,0.0657,,MCW,Consumer Discretionary,552.0,MCW,,,0.029742198977210813,,266.0,,
563,9017,MDB,Return on Capital Employed,,,-0.8012,-1.1215,-0.3488,-0.1618,-0.1429,-0.1962,-0.1516,-0.1617,-0.075,MDB,Information Technology,907.0,MDB,,,0.34737868543385036,,899.0,,
564,9033,MDLZ,Return on Capital Employed,0.0611,0.1709,0.0616,0.0844,0.0731,0.0879,0.0758,0.0892,0.0736,0.1345,,MDLZ,Consumer Staples,283.0,MDLZ,0.0,0.003140343019732539,0.03308293971218398,387.5,316.0,115.14166666666667,273.0
565,9049,MET,Return on Capital Employed,0.1078,0.0998,0.0121,0.0473,0.108,0.0105,0.0099,0.0123,0.0054,0.0046,,MET,Financials,812.0,MET,-0.010898787879303307,0.5271142671392501,0.04311742223278196,679.0,410.0,226.18333333333337,766.0
566,9065,META,Return on Capital Employed,0.1269,0.1305,0.2013,0.2549,0.2809,0.2099,0.2345,0.3296,0.1833,0.2422,,META,Communication Services,106.5,META,0.011615757576304684,0.308221103212979,0.06009569036128963,105.0,559.0,57.85,65.0
567,9081,MGM,Return on Capital Employed,0.0408,0.0149,0.0703,0.0574,0.0472,0.1159,-0.0241,0.0616,0.0364,0.0449,,MGM,Consumer Discretionary,657.5,MGM,0.0,0.0002602232564203888,0.03442394660697695,387.5,331.0,153.34166666666667,484.0
568,9097,MHK,Return on Capital Employed,0.1204,0.1224,0.1702,0.1426,0.1103,0.0741,0.0532,0.1194,0.0213,-0.0266,,MHK,Consumer Discretionary,848.5,MHK,-0.01569151515226403,0.6276142385770964,0.05689124800881064,725.0,524.0,243.9666666666667,785.0
569,9113,MIDD,Return on Capital Employed,0.1705,0.1324,0.1833,0.1429,0.1208,0.1237,0.077,0.1237,0.111,0.111,,MIDD,Industrials,363.0,MIDD,-0.00714000000034226,0.5038740446972259,0.028891107628472815,636.0,255.0,165.65,535.0
570,9129,MKSI,Return on Capital Employed,0.1218,0.135,0.0803,0.2257,0.2118,0.0716,0.1282,0.1693,0.0579,-0.1901,,MKSI,Information Technology,909.0,MKSI,-0.020209090910050936,0.27458016259600526,0.11077434044037456,754.0,753.0,266.78333333333336,802.0
571,9145,MOH,Return on Capital Employed,0.0833,0.1412,0.084,-0.1695,0.3831,0.301,0.2328,0.1928,0.2149,0.2339,,MOH,Health Care,115.0,MOH,0.02145515151616552,0.1860348904567517,0.14287668284223287,56.0,809.0,62.21666666666667,85.0
